Year,TradeFlowName,TradeValueK,first,second,third,fourth
2010,Export,1081.147,Manufactured commodities not identi,Leather and leather products,Handbags and other personal leather,Women's handbags and purses
2010,Import,746.706,Manufactured commodities not identi,Leather and leather products,Handbags and other personal leather,Women's handbags and purses
2011,Export,845.623,Manufactured commodities not identi,Leather and leather products,Handbags and other personal leather,Women's handbags and purses
2011,Import,1627.773,Manufactured commodities not identi,Leather and leather products,Handbags and other personal leather,Women's handbags and purses
2012,Export,830.846,Manufactured commodities not identi,Leather and leather products,Handbags and other personal leather,Women's handbags and purses
2012,Import,1065.628,Manufactured commodities not identi,Leather and leather products,Handbags and other personal leather,Women's handbags and purses
2013,Export,1269.204,Manufactured commodities not identi,Leather and leather products,Handbags and other personal leather,Women's handbags and purses
2013,Import,419.048,Manufactured commodities not identi,Leather and leather products,Handbags and other personal leather,Women's handbags and purses
2014,Export,1701.882,Manufactured commodities not identi,Leather and leather products,Handbags and other personal leather,Women's handbags and purses
2014,Import,812.298,Manufactured commodities not identi,Leather and leather products,Handbags and other personal leather,Women's handbags and purses
2015,Export,1579.194,Manufactured commodities not identi,Leather and leather products,Handbags and other personal leather,Women's handbags and purses
2015,Import,600.902,Manufactured commodities not identi,Leather and leather products,Handbags and other personal leather,Women's handbags and purses
2016,Export,734.243,Manufactured commodities not identi,Leather and leather products,Handbags and other personal leather,Women's handbags and purses
2016,Import,154.333,Manufactured commodities not identi,Leather and leather products,Handbags and other personal leather,Women's handbags and purses
2017,Export,2556.371,Manufactured commodities not identi,Leather and leather products,Handbags and other personal leather,Women's handbags and purses
2017,Import,851.751,Manufactured commodities not identi,Leather and leather products,Handbags and other personal leather,Women's handbags and purses
2018,Export,731.144,Manufactured commodities not identi,Leather and leather products,Handbags and other personal leather,Women's handbags and purses
2018,Import,530.399,Manufactured commodities not identi,Leather and leather products,Handbags and other personal leather,Women's handbags and purses
2019,Export,1008.217,Manufactured commodities not identi,Leather and leather products,Handbags and other personal leather,Women's handbags and purses
2019,Import,485.797,Manufactured commodities not identi,Leather and leather products,Handbags and other personal leather,Women's handbags and purses
2008,Export,415.234,Manufactured commodities not identi,Leather and leather products,"Leather goods, nspf","Leather goods, nspf: Other"
2008,Import,71.371,Manufactured commodities not identi,Leather and leather products,"Leather goods, nspf","Leather goods, nspf: Other"
2009,Export,331.138,Manufactured commodities not identi,Leather and leather products,"Leather goods, nspf","Leather goods, nspf: Other"
2009,Import,85.453,Manufactured commodities not identi,Leather and leather products,"Leather goods, nspf","Leather goods, nspf: Other"
2010,Export,286.298,Manufactured commodities not identi,Leather and leather products,"Leather goods, nspf","Leather goods, nspf: Other"
2010,Import,139.507,Manufactured commodities not identi,Leather and leather products,"Leather goods, nspf","Leather goods, nspf: Other"
2011,Export,146.717,Manufactured commodities not identi,Leather and leather products,"Leather goods, nspf","Leather goods, nspf: Other"
2011,Import,208.951,Manufactured commodities not identi,Leather and leather products,"Leather goods, nspf","Leather goods, nspf: Other"
2012,Export,156.003,Manufactured commodities not identi,Leather and leather products,"Leather goods, nspf","Leather goods, nspf: Other"
2012,Import,148.412,Manufactured commodities not identi,Leather and leather products,"Leather goods, nspf","Leather goods, nspf: Other"
2013,Export,108.957,Manufactured commodities not identi,Leather and leather products,"Leather goods, nspf","Leather goods, nspf: Other"
2013,Import,91.517,Manufactured commodities not identi,Leather and leather products,"Leather goods, nspf","Leather goods, nspf: Other"
2014,Export,133.261,Manufactured commodities not identi,Leather and leather products,"Leather goods, nspf","Leather goods, nspf: Other"
2014,Import,90.976,Manufactured commodities not identi,Leather and leather products,"Leather goods, nspf","Leather goods, nspf: Other"
2015,Export,79.606,Manufactured commodities not identi,Leather and leather products,"Leather goods, nspf","Leather goods, nspf: Other"
2015,Import,78.672,Manufactured commodities not identi,Leather and leather products,"Leather goods, nspf","Leather goods, nspf: Other"
2016,Export,98.152,Manufactured commodities not identi,Leather and leather products,"Leather goods, nspf","Leather goods, nspf: Other"
2016,Import,60.138,Manufactured commodities not identi,Leather and leather products,"Leather goods, nspf","Leather goods, nspf: Other"
2017,Export,79.939,Manufactured commodities not identi,Leather and leather products,"Leather goods, nspf","Leather goods, nspf: Other"
2017,Import,95.546,Manufactured commodities not identi,Leather and leather products,"Leather goods, nspf","Leather goods, nspf: Other"
2018,Export,83.605,Manufactured commodities not identi,Leather and leather products,"Leather goods, nspf","Leather goods, nspf: Other"
2018,Import,79.189,Manufactured commodities not identi,Leather and leather products,"Leather goods, nspf","Leather goods, nspf: Other"
2019,Export,120.724,Manufactured commodities not identi,Leather and leather products,"Leather goods, nspf","Leather goods, nspf: Other"
2019,Import,97.441,Manufactured commodities not identi,Leather and leather products,"Leather goods, nspf","Leather goods, nspf: Other"
2008,Export,415.234,Manufactured commodities not identi,Leather and leather products,"Leather goods, nspf","Leather goods, nspf: Other"
2008,Import,71.371,Manufactured commodities not identi,Leather and leather products,"Leather goods, nspf","Leather goods, nspf: Other"
2009,Export,331.138,Manufactured commodities not identi,Leather and leather products,"Leather goods, nspf","Leather goods, nspf: Other"
2009,Import,85.453,Manufactured commodities not identi,Leather and leather products,"Leather goods, nspf","Leather goods, nspf: Other"
2010,Export,286.298,Manufactured commodities not identi,Leather and leather products,"Leather goods, nspf","Leather goods, nspf: Other"
2010,Import,139.507,Manufactured commodities not identi,Leather and leather products,"Leather goods, nspf","Leather goods, nspf: Other"
2011,Export,146.717,Manufactured commodities not identi,Leather and leather products,"Leather goods, nspf","Leather goods, nspf: Other"
